Order,Component,Type
3266,あなたは夜よく寝れませんか。,sentence
3267,乞,kanji
3268,迄,kanji
3269,今迄,word
3270,あなたは今までどこに行っていたのですか。,sentence
3271,倉,kanji
3272,夢,kanji
3273,夢,word
3274,あなたの夢が現実のものとなった。,sentence
3275,宜,kanji
3276,宜しい,word
3277,あなたに頼んでもよろしいですか。,sentence
3278,大使,word
3279,大使は戻りました。,sentence
3280,喋,kanji
3281,喋る,word
3282,あなたはお母さんみたいな喋り方をするのね。,sentence
3283,大切,word
3284,「トムにとって一番大切なものって何？」「何だろう。そんなこと初めて聞かれた」,sentence
3285,一,word
3286,あなたにひとつお願いしたいのですが。,sentence
3287,孫,kanji
3288,大国,word
3289,日本は世界で最大の経済大国だと言われている。,sentence
3290,然し,word
3291,あなたは泳げる。しかし、私は泳げません。,sentence
3292,大変,word
3293,あなたが思ってるほど大変じゃないわよ。,sentence
3294,来週,word
3295,あなたが来週に返すならば、その本を貸してあげよう。,sentence
3296,差,kanji
3297,和平会議が来週始まる。,sentence
3298,皇,kanji
3299,国会は来週月曜に開かれる。,sentence
3300,天皇,word
3301,遂,kanji
3302,遂に,word
3303,ついに仕事を見付けた。,sentence
3304,夫人,word
3305,私の夢は大統領夫人になることです。,sentence
3306,コンピューター,word
3307,いつでもこのコンピューターを使っていいよ。,sentence
3308,丗,kanji
3309,帯,kanji
3310,夫婦,word
3311,じつをいうと、二人は夫婦ではないのです。,sentence
3312,傘,kanji
3313,傘,word
3314,あなたが見つけたその傘はトムのですか？,sentence
3315,徒,kanji
3316,女,word
3317,「女らしさ」って何？そんな言葉、私の辞書にないし。,sentence
3318,曼,kanji
3319,慢,kanji
3320,我慢,word
3321,あの男には我慢ならない。,sentence
3322,娘,kanji
3323,娘,word
3324,あなたはきれいな娘さんです。,sentence
3325,訪ねる,word
3326,あす事務所にあなたをお訪ねしましょう。,sentence
3327,料,kanji
3328,存,kanji
3329,存在,word
3330,あの頃はまだコンピューターが存在しなかった。,sentence
3331,言語,word
3332,個人は国家のために存在するのではない。,sentence
3333,案,kanji
3334,10言語も喋れるとか嘘やろ？,sentence
3335,学部,word
3336,私たちの大学は８つの学部から成っている。,sentence
3337,9,sentence-component
3338,「今日は9時に寝よう」「いいよ」,sentence
3339,梅,kanji
3340,総会は9時ちょうどに始まった。,sentence
3341,于,kanji
3342,宇,kanji
3343,宙,kanji
3344,宇宙,word
3345,みんな宇宙人になったつもりで。,sentence
3346,盗,kanji
3347,盗む,word
3348,お金を盗まれた。,sentence
3349,安定,word
3350,その国の政府は今安定している。,sentence
3351,売る,word
3352,あなたの家を売ってくれませんか。,sentence
3353,殺,kanji
3354,宗,kanji
3355,宗教,word
3356,あなたがたは彼らの宗教のことを考えなくてはなりません。,sentence
3357,逃,kanji
3358,逃げる,word
3359,ここから逃げなさい。,sentence
3360,浴,kanji
3361,官僚,word
3362,絶,kanji
3363,絶対,word
3364,あなたの援助は私たちにとって絶対必要だ。,sentence
3365,邸,kanji
3366,官邸,word
3367,返事,word
3368,あなたからすぐに返事がもらえることを楽しみにしています。,sentence
3369,実力,word
3370,実力だよ、実力。,sentence
3371,直す,word
3372,あとでかけ直します。,sentence
3373,粉,kanji
3374,実態,word
3375,士,word
3376,脈,kanji
3377,実現,word
3378,あなたの夢がみんな実現されますように。,sentence
3379,如,kanji
3380,如何,word
3381,あなたのお母さんはいかがですか。,sentence
3382,亢,kanji
3383,航,kanji
3384,績,kanji
3385,実績,word
3386,克,kanji
3387,新約克,word
3388,丑,kanji
3389,紐,kanji
3390,紐,word
3391,約,word
3392,「ここから学校までどのくらいかかりますか」「歩いて約１０分です」,sentence
3393,紐育,word
3394,ニューヨーク,word
3395,あなたはニューヨークにいたことがありますか。,sentence
3396,訓,kanji
3397,実際,word
3398,「地球環境のために」と言っているが、実際には「地球で生きていく人間のため」だ。,sentence
3399,坊,kanji
3400,赤ん坊,word
3401,あの人たちの赤ん坊はもう歩くことができる。,sentence
3402,実験,word
3403,この実験を行うのにいくら注意しても注意しすぎることはない。,sentence
3404,所為,word
3405,それは実際君の所為である。,sentence
3406,せい,word
3407,「メアリーってどうして泣いてるの？」「お前のせいだよ」,sentence
3408,郡,kanji
3409,寺,word
3410,あれは彼らが住んでいる寺です。,sentence
3411,秘,kanji
3412,宓,kanji
3413,密,kanji
3414,秘密,word
3415,「秘密を守ってくれる？」「わかった」「僕も守るよ」,sentence
3416,対立,word
3417,私たちはそのことで意見が対立した。,sentence
3418,長(镸),kanji-variant
3419,髟,radical
3420,髪,kanji
3421,髪,word
3422,あなたの髪は長いわね。,sentence
3423,対話,word
3424,調べる,word
3425,「それは何ですか」とお聞きしたら「自分で調べなさい」と言われてしまいました。,sentence
3426,側,kanji
3427,調査機関がその効果を調べた。,sentence
3428,専,kanji
3429,専務,word
3430,専務は社長とうまくいっていない。,sentence
3431,腹,kanji
3432,腹,word
3433,あなたはトムに腹を立てているのだと思ってました。,sentence
3434,副,kanji
3435,専門,word
3436,これは、私の専門外だ。,sentence
3437,下りる,word
3438,あなたの国では雪がたくさん降りますか。,sentence
3439,昌,kanji
3440,唱,kanji
3441,専門家,word
3442,あなたはこの仕事では私同様専門家ではない。,sentence
3443,運ぶ,word
3444,彼らはもっと調べるよう医療専門家に頼んだ。,sentence
3445,堂,kanji
3446,あなたが運ぼうと思う物は運ぶ必要はありません。,sentence
3447,導入,word
3448,茶,word
3449,あがってお茶でもどうですか？,sentence
3450,巣,kanji
3451,少なくとも,word
3452,ジェーン,sentence-component
3453,あなたかジェーンのどちらかがそこへ行かなくてはならない。,sentence
3454,少年,word
3455,「ぼく日本人」少年は答えた。,sentence
3456,残念,word
3457,あなたがいっしょに来られないと残念です。,sentence
3458,尤,kanji
3459,就,kanji
3460,就任,word
3461,彼は二年前に就任した。,sentence
3462,訪れる,word
3463,あなたはいつニューヨークを訪れましたか。,sentence
3464,救,kanji
3465,展,kanji
3466,展開,word
3467,予想通りの展開になりましたね。,sentence
3468,ドレス,word
3469,あのドレス大好き。,sentence
3470,山,word
3471,「なぜ、山に登りたいの？」「そこに山があるからさ」,sentence
3472,出来るだけ,word
3473,この本はできるだけ早く返してくれ。,sentence
3474,望,kanji
3475,島,word
3476,あの島はアメリカの領土です。,sentence
3477,滞,kanji
3478,滞在,word
3479,「どちらに滞在していますか」「あのホテルに滞在しています」,sentence
3480,戒,kanji
3481,械,kanji
3482,朋,kanji
3483,崩,kanji
3484,壊,kanji
3485,崩壊,word
3486,この事件は運動を崩壊させた。,sentence
3487,100,sentence-component
3488,彼の政権はきっと崩壊する。,sentence
3489,清,kanji
3490,100ドルまで使っていいですよ。,sentence
3491,工事,word
3492,工事は10月に始まった。,sentence
3493,幸福,word
3494,あなたがいつも幸福でありますように。,sentence
3495,工業,word
3496,工業よりも金融に関心のある学生のほうが多い。,sentence
3497,動く,word
3498,あの時計は動いていますか。,sentence
3499,差,word
3500,それは大変な差である。,sentence
3501,学,word
3502,今日は私たちの最終学日です。,sentence
3503,采,kanji
3504,菜,kanji
3505,市長,word
3506,今は市長には会えません。,sentence
3507,洗,kanji
3508,洗う,word
3509,あなたの手は洗う必要がある。,sentence
3510,貨,kanji
3511,希望,word
3512,「何時をご希望でございますか？」「２時でいいですが」,sentence
3513,振,kanji
3514,振り,word
3515,「トム、寝たふりしてるでしょ」「してない。寝てる」「寝てる人は答えないはずだよ」,sentence
3516,陸,kanji
3517,幅,word
3518,この道の幅はどれくらいですか。,sentence
3519,図書,word
3520,私のところの図書は自由にお使い下さい。,sentence
3521,尃,kanji
3522,博,kanji
3523,甲,kanji
3524,押,kanji
3525,押す,word
3526,ここを押すと痛いですか？,sentence
3527,齒,kanji
3528,齒(歯),kanji-variant
3529,齢,kanji
3530,年齢,word
3531,お酒は飲める年齢かな？,sentence
3532,合格,word
3533,きっと合格しなけりゃダメよ。,sentence
3534,広告,word
3535,いなくなった犬を新聞広告によってみつけた。,sentence
3536,尋,kanji
3537,尋ねる,word
3538,「お名前は何ですか？」と尋ねました。,sentence
3539,延長,word
3540,今夜まででしたら延長できます。,sentence
3541,真実,word
3542,「それは真実さ」とジョンは言いました。,sentence
3543,弁,kanji
3544,弁護,word
3545,誰もあなたを弁護しないだろう。,sentence
3546,弁護士,word
3547,あなたの弁護士は誰ですか。,sentence
3548,致,kanji
3549,致す,word
3550,「ありがとう」「どういたしまして」,sentence
3551,当選,word
3552,彼は当選して知事になるつもりだと言った。,sentence
3553,当たる,word
3554,「１月」は１年の中で最初の月にあたります。,sentence
3555,彼ら,word
3556,中国,word
3557,あなたはこの秋中国を訪れるつもりですか。,sentence
3558,彼女,word
3559,「それはいい考えね」と彼女は言った。,sentence
3560,あんな,word
3561,それは彼女の初仕事でした。,sentence
3562,尭,kanji
3563,彼女の心の動きを読むことさえできなかった。,sentence
3564,焼,kanji
3565,あんないい男そうそういないぞ！！,sentence
3566,後半,word
3567,その試合の後半はとてもおもしろかった。,sentence
3568,氏,word
3569,思い,word
3570,あなたはどうしても自分の思いどおりにしたがる。,sentence
3571,萑,kanji
3572,雚,kanji
3573,鸛,kanji
3574,鸛,word
3575,劫,kanji
3576,劫,word
3577,蝗,kanji
3578,飛蝗,word
3579,稲,kanji
3580,稲子,word
3581,こう,word
3582,「こういうの、興味あるのですか」 「そう言うわけじゃありません。」,sentence
3583,給,kanji
3584,連れる,word
3585,この次は友達をみんな連れてきてください。,sentence
3586,街,kanji
3587,思わず,word
3588,関わる,word
3589,あいつとは今後関わらない。,sentence
3590,凡,kanji
3591,巩,kanji
3592,恐,kanji
3593,恐れ,word
3594,続く,word
3595,「会合はどのくらい続きそうですか」「２時間です」,sentence
3596,意欲,word
3597,離,kanji
3598,離れる,word
3599,ここから君の学校まではどれほど離れていますか。,sentence
3600,宁,kanji
3601,貯,kanji
3602,識,kanji
3603,意識,word
3604,もし患者に意識がなければ、その患者の家族が決めていいのです。,sentence
3605,酋,kanji
3606,尊,kanji
3607,噂,kanji
3608,噂,word
3609,うわさは事実だとわかった。,sentence
3610,費,kanji
3611,愛,word
3612,お金が彼女に大切なのと同じだけ私には愛が大切だ。,sentence
3613,赤い,word
3614,お酒を飲むとすぐに赤くなっちゃうんです。,sentence
3615,感じ,word
3616,あまり感じよくないよ。,sentence
3617,誕生日,word
3618,10月20日はトムの誕生日です。,sentence
3619,量,kanji
3620,態度,word
3621,あなたのような態度には誰だって我慢できませんわ。,sentence
3622,かしら,word
3623,あす天気になるかしら。,sentence
3624,懸念,word
3625,赤ちゃん,word
3626,あなたとの赤ちゃんが欲しいな。,sentence
3627,順,kanji
3628,成果,word
3629,これは私たちの研究の成果です。,sentence
3630,嫌,word
3631,「これ以上何も言うことはありません、いいわけをするのはいやですから」と彼は言った。,sentence
3632,飯,kanji
3633,成立,word
3634,どうやってあの契約を成立させたんですか。,sentence
3635,先,word
3636,あなたがたのうちどちらが先にやってみますか。,sentence
3637,我々,word
3638,あなたは我々を援助する必要はない。,sentence
3639,帰宅,word
3640,我々は組織を強化しなくてはならん。,sentence
3641,塩,kanji
3642,あなたが帰宅したとき、お母さんは何をしていましたか。,sentence
3643,闘,kanji
3644,戦闘,word
3645,彼らの到着する前に戦闘は終わっていた。,sentence
3646,宛,kanji
3647,腕,kanji
3648,腕,word
3649,あなたの腕の中で見た夢を思い出す。,sentence
3650,所得,word
3651,イギリス,word
3652,あなたは来年はイギリスへ行かなければならないでしょう。,sentence
3653,手続き,word
3654,とても時間がかかるから空港での手続きに従うのは好きじゃない。,sentence
3655,文,word
3656,あなたの一番好きな文は何ですか？,sentence
3657,承,kanji
3658,承認,word
3659,その企画は彼の承認を必要とする。,sentence
3660,ゆっくり,word
3661,あなたはゆっくり休むことが必要だ。,sentence
3662,照,kanji
3663,担,kanji
3664,担当,word
3665,あなたがこの工場で働く女性の担当になります。,sentence
3666,図書館,word
3667,きのう図書館でビルに会った。,sentence
3668,即,kanji
3669,節,kanji
3670,採,kanji
3671,採用,word
3672,その計画は会議で採用された。,sentence
3673,而,kanji
3674,而して,word
3675,そして,word
3676,ここへ来てそして私を手伝ってよ。,sentence
3677,廌,kanji
3678,薦,kanji
3679,推薦,word
3680,あなたが推薦する場所はありますか。,sentence
3681,扱,kanji
3682,扱う,word
3683,あの国では、私は外国人だったのでそれなりに扱われた。,sentence
3684,提案,word
3685,これらの発言は彼女の提案に関係がある。,sentence
3686,於く,sentence-component
3687,あのテーブルの上においてある本を取りなさい。,sentence
3688,腸,kanji
3689,支局,word
3690,先ず,word
3691,あなたにはまず最初に尋ねるべきだったでしょうか。,sentence
3692,支店,word
3693,この近くに日本の銀行の支店はありますか。,sentence
3694,御免,word
3695,この間はごめんなさい。,sentence
3696,善,kanji
3697,改善,word
3698,きっと事態は改善されるであろうと思います。,sentence
3699,パン,word
3700,君には仕事への姿勢を改善してもらいたい。,sentence
3701,教師,word
3702,あのパン、食べるつもり？,sentence
3703,多分,word
3704,あなたは教師です。,sentence
3705,旗,kanji
3706,あなたはたぶん正しいでしょう。しかし、私どもは少し違った意見を持っています。,sentence
3707,数,word
3708,あと数日で赤ん坊は歩けるようになるだろう。,sentence
3709,張る,word
3710,二、三、電話をかけなくてははらない。,sentence
3711,数字,word
3712,この数字があっているか調べてください。,sentence
3713,パリ,word
3714,「ご出身はどちらですか？」「パリです」,sentence
3715,漁,kanji
3716,備,kanji
3717,整備,word
3718,彼は自分の車をよく整備している。,sentence
3719,暗い,word
3720,あなたは暗くなる前に帰ってこなければなりません。,sentence
3721,種,kanji
3722,その防衛計画に関する見通しは暗い。,sentence
3723,文学,word
3724,あなたはフランス文学が好きですか。,sentence
3725,先週,word
3726,あなたは先週ここにいましたか。,sentence
3727,文書,word
3728,それを文書で見たいと思います。,sentence
3729,死,word
3730,その政治家の死は政界に大きな影響を与えた。,sentence
3731,説,kanji
3732,料理,word
3733,あなたが料理するのを見た。,sentence
3734,抵,kanji
3735,大抵,word
3736,それは、たいていの人は耳にしたこともない小さな国です。,sentence
3737,料金,word
3738,このバスの料金はいくらですか。,sentence
3739,はっきり,word
3740,あなたは態度をはっきりさせなくてはならない。,sentence
3741,新人,word
3742,あの人たちは、新人さんなの？,sentence
3743,色々,word
3744,「ありがとう」「何のこと？」「いろいろと」,sentence
3745,億,kanji
3746,旅行,word
3747,「旅行が好きですか」「その通りです」,sentence
3748,数学,word
3749,これは難しい数学の問題だ。,sentence
3750,器,kanji
3751,日程,word
3752,合わせる,word
3753,あなたの計画を私に合わせなさい。,sentence
3754,早期,word
3755,その事件の早期解決を期待する。,sentence
3756,怪,kanji
3757,怪我,word
3758,ある女性がその事故でけがをし、彼女の２人の娘もけがをした。,sentence
3759,熱,kanji
3760,隺,kanji
3761,確,kanji
3762,明確,word
3763,あなたの文の意味を明確にしてください。,sentence
3764,あらゆる,word
3765,あらゆることがうまくいっていると思います。,sentence
3766,昔,word
3767,あなたと私は昔からの友達です。,sentence
3768,尽くす,word
3769,ずっと昔からこの原則は認められてきた。,sentence
3770,賞,kanji
3771,どう手を尽くしてもダメだった。,sentence
3772,像,kanji
3773,映像,word
3774,馬鹿,word
3775,「馬鹿」という言葉は、悪い言葉だと言われているが、私の成長してきた環境では、 それほど悪い言葉ではなかったように思う。,sentence
3776,輪,kanji
3777,並,kanji
3778,普,kanji
3779,普通,word
3780,あなたがわかるような普通の言葉で言いましょう。,sentence
3781,番,word
3782,あなたが話す番です。,sentence
3783,斬,kanji
3784,暫,kanji
3785,暫定,word
3786,射,kanji
3787,謝,kanji
3788,感謝,word
3789,あなたが私の家族にして下さったことにたいへん感謝します。,sentence
3790,養,kanji
3791,有力,word
3792,彼は政界の有力者だ。,sentence
3793,朝食,word
3794,あなたはいつも朝食にコーヒーを飲みますか。,sentence
3795,有効,word
3796,あのとき私がした約束は有効だ。,sentence
3797,叚,kanji
3798,暇,kanji
3799,暇,word
3800,あしたは一日中ひまです。,sentence
3801,本人,word
3802,あなた本人が彼女に会いに行けば、彼女はうれしく思う。,sentence
3803,受け取る,word
3804,この金は君が受け取るべきものだ。,sentence
3805,本当,word
3806,「それって、本当のこと？」「そうだと思う」,sentence
3807,スポーツ,word
3808,私達の先生は、私達の学校が州で一番だというが、ある意味でそれは本当のことだ。,sentence
3809,観,kanji
3810,あなたはどのスポーツが一番好きですか。,sentence
3811,林,word
3812,類,kanji
3813,柱,word
3814,習慣,word
3815,あんな習慣が最初にいつ生まれたのかは誰にもわからない。,sentence
3816,亥,kanji
3817,彼は従来の習慣と違ったことをした。,sentence
3818,核,kanji
3819,核,word
3820,彼らは核戦争の心配をしている。,sentence
3821,椅,kanji
3822,椅子,word
3823,「これは誰のイスですか」「私のものです」,sentence
3824,鏡,kanji
3825,兵器,word
3826,日本は兵器にあまりお金を使うべきではない。,sentence
3827,核兵器,word
3828,その戦争は日本人の核兵器に対する見方に影響を与えた。,sentence
3829,冗,kanji
3830,彼は核兵器は国防のために必要だと主張している。,sentence
3831,冗談,word
3832,あれは冗談だったの？,sentence
3833,森,word
3834,この木のせいで森を見ることができません。,sentence
3835,レストラン,word
3836,あなたとあのレストランで食事ができたらよかったのに。,sentence
3837,競,kanji
3838,検,kanji
3839,検察,word
3840,まー,word
3841,それはあまりにもうますぎる話だ。,sentence
3842,ま,word
3843,あなたにまもなくお会いできることを楽しみにしています。,sentence
3844,検査,word
3845,あなたはお医者さんに目を検査してもらうべきです。,sentence
3846,員,word
3847,久,kanji
3848,討,kanji
3849,検討,word
3850,ご検討頂くために。,sentence
3851,困難,word
3852,あなたの家を探すのにまったく困難はなかった。,sentence
3853,構想,word
3854,休暇,word
3855,これで休暇は終わった。,sentence
3856,様子,word
3857,トムの所に行って様子を見てこようと思ってる。,sentence
3858,一体,word
3859,「一体なんでまたそんなことをするの？」もう一方が尋ねた。,sentence
3860,権利,word
3861,あなたにはこの人たちを批判する権利はない。,sentence
3862,助け,word
3863,あなたの助けがなかったら、我々は仕事を間に合わせられなかったであろう。,sentence
3864,刊,kanji
3865,権力,word
3866,実際には、彼らが興味を持つのは権力だけなのだ。,sentence
3867,ペン,word
3868,あなたのペンはどれですか。,sentence
3869,機会,word
3870,あなたはこの機会を利用すべきだ。,sentence
3871,丸,word
3872,今夜とまるところがないんだ。,sentence
3873,丸で,word
3874,あの政治家が言うことはまるで真実ではない。,sentence
3875,歌,word
3876,あなたに歌を歌ってほしいです。,sentence
3877,湖,word
3878,この湖で泳いでもいいですか。,sentence
3879,圧,kanji
3880,常,kanji
3881,正常,word
3882,わたしの時計は正常に動いていない。,sentence
3883,京都,word
3884,あなたは京都にどれくらい滞在しますか。,sentence
3885,正式,word
3886,どの程度正式なのですか。,sentence
3887,させる,word
3888,「君のそれをやめさせなければいけないな」「何をやめさせるって？」,sentence
3889,武,kanji
3890,武力,word
3891,卵,kanji
3892,卵,word
3893,この卵はすべて古い。,sentence
3894,武器,word
3895,それは武器です。,sentence
3896,暫く,word
3897,ここしばらくの間。,sentence
3898,壮,kanji
3899,装,kanji
3900,武装,word
3901,彼らはみな武装している。,sentence
3902,安い,word
3903,あの家が安く買えたらなあ。,sentence
3904,犯,kanji
3905,母親,word
3906,こういう母親を持っている子供は幸福である。,sentence
3907,ジム,word
3908,「ジムはどのようにして学校に行きますか」「バスで行きます」,sentence
3909,比べる,word
3910,あなたの訳を彼の訳と比べてみなさい。,sentence
3911,機械,word
3912,あの機械は、まだ使えますか。,sentence
3913,仮,kanji
3914,彼らは新しい機械を開発する為に懸命に働いた。,sentence
3915,比例,word
3916,月曜日,word
3917,あなたは来週の月曜日まで寝ていなければならない。,sentence
3918,水準,word
3919,生活水準は上がるべきである。,sentence
3920,昼食,word
3921,あの日、そこで昼食をとっていた。,sentence
3922,決勝,word
3923,修理,word
3924,あの店でカメラを修理して貰った。,sentence
3925,決算,word
3926,涙,kanji
3927,涙,word
3928,うれしくて涙が出るよ。,sentence
3929,治療,word
3930,すぐに治療しなければなりません。,sentence
3931,鳴る,word
3932,「電話が鳴っているよ。」　「私が出ます。」,sentence
3933,法人,word
3934,次第,word
3935,「いつ戻ってくるの?」「お天気次第だよ」,sentence
3936,律,kanji
3937,法律,word
3938,この法律は改正すべきだ。,sentence
3939,御腹,word
3940,おなかが痛い。,sentence
3941,伐,kanji
3942,閥,kanji
3943,派閥,word
3944,この会社には派閥があります。,sentence
3945,ビール,word
3946,あのビールをください。,sentence
3947,流れ,word
3948,交通の流れはとてもゆっくりだった。,sentence
3949,限る,word
3950,あなたがいないときに限って、あなたが欲しい。,sentence
3951,海,word
3952,あの湖は海のように見えます。,sentence
3953,おる,word
3954,あなたと御家族にお会いできることを楽しみにしております。,sentence
3955,消費,word
3956,習う,word
3957,いつから日本語習ってるの？,sentence
3958,消費者,word
3959,彼の会社は日本で最もうまく経営されている消費者金融だ。,sentence
3960,切れる,word
3961,10月に君らにまた会うのを待ちきれない。,sentence
3962,序,kanji
3963,刻,kanji
3964,深刻,word
3965,かなり深刻なようだ。,sentence
3966,冊,kanji
3967,円高で日本経済に対する影響が深刻になってきている。,sentence
3968,冊,word
3969,あなたたちは一度に３冊の本を借りることが出来ます。,sentence
3970,志,kanji
3971,昆,kanji
3972,混,kanji
3973,乱,kanji
3974,混乱,word
3975,その事故から混乱が起こった。,sentence
3976,啇,kanji
3977,敵,kanji
3978,素敵,word
3979,あなたの新しい帽子、なんて素敵な帽子なんでしょう。,sentence
3980,準備,word
3981,あなたの準備ができたら出発しましょう。,sentence
3982,無,word
3983,快,kanji
3984,演説,word
3985,あなたは演説をしなければいけないの？,sentence
3986,買い物,word
3987,「買い物行くけどついて来る？」「行く！」,sentence
3988,火,word
3989,あなたは出かけるとき火を消さなければならない。,sentence
3990,ワイン,word
3991,あのおいしいワインをなぜ飲まないんだい。,sentence
3992,無料,word
3993,この新聞は、無料です。,sentence
3994,遅刻,word
3995,いつものようにまた彼は遅刻して私を長く待たせた。,sentence
3996,川(巛),kanji-variant
3997,災,kanji
3998,焦,kanji
3999,焦点,word
4000,その花にカメラの焦点を合わせてください。,sentence
4001,覧,kanji
4002,御覧,word
4003,あのかわいい少女をごらんなさい。,sentence
4004,父親,word
4005,あなたに会う度に、私はあなたの父親を思い出す。,sentence
4006,大丈夫,word
4007,「大丈夫か？」「大丈夫だよぉ！」,sentence
4008,徴,kanji
4009,特徴,word
4010,招,kanji
4011,招待,word
4012,あなたが好きな人をだれでも招待してもいい。,sentence
4013,狙,kanji
4014,狙い,word
4015,何がねらいなんだ。,sentence
4016,歯,word
4017,その歯が痛い。,sentence
4018,独立,word
4019,いつ彼は独立できるのか。,sentence
4020,吹,kanji
4021,吹く,word
4022,あの日は強い風が吹いていました。,sentence
4023,独自,word
4024,彼らは独自の文化を持っていた。,sentence
4025,品,word
4026,その品は何処に行っても手にはいらない。,sentence
4027,現代,word
4028,彼は現代文学を研究しています。,sentence
4029,近い,word
4030,あなたの夢は近い将来実現するでしょう。,sentence
4031,現状,word
4032,彼は彼の現状に満足している。,sentence
4033,望む,word
4034,お望みならいってもいいですよ。,sentence
4035,理解,word
4036,「これが理解できないんです」「私もです」,sentence
4037,当てる,word
4038,私たちはその基礎となっている前提を理解すべきだった。,sentence
4039,往,kanji
4040,うまくあの先生のやまを当てたわね。,sentence
4041,生徒,word
4042,あなたの生徒が私に電話を掛けてきました。,sentence
4043,警官,word
4044,あの人たちは警官なの？,sentence
4045,男女,word
4046,男女ともテニスに優勝した。,sentence
4047,決心,word
4048,あなたが何を言おうと、私は決心を変えるつもりはありません。,sentence
4049,町,word
4050,あなたが町に来たらすぐに訪ねてください。,sentence
4051,タクシー,word
4052,そこは何の特徴もない町だ。,sentence
4053,疑問,word
4054,駅はその二つの町の中間にある。,sentence
4055,弾,kanji
4056,「私は同じほうへ行くからタクシーを呼んで一緒に乗らない？」と言うようなことを言った。,sentence
4057,弾く,word
4058,ある意味では君は正しいが、まだ疑問が残る。,sentence
4059,病気,word
4060,あの背の高い人は何を弾いているの？,sentence
4061,規則,word
4062,「これほどひどい病気になったことは今までにない」とトムは言った。,sentence
4063,枝,kanji
4064,あなたの忠告に従い、私は運動をもっと規則正しくすることに決めました。,sentence
4065,発展,word
4066,その国の発展は日本のそれよりも遅れている。,sentence
4067,粦,kanji
4068,隣,kanji
4069,隣,word
4070,あのビルのとなりです。,sentence
4071,発行,word
4072,１冊の新しい辞書の発行が計画されている。,sentence
4073,亡くなる,word
4074,3人の労働者が亡くなりました。,sentence
4075,河,kanji
4076,発表,word
4077,その記事はしばらく発表しないでくれませんか。,sentence
4078,ゲーム,word
4079,政府の国内政策が発表された。,sentence
4080,片,kanji
4081,あまり深刻に考えるな。ゲームなんだから。,sentence
4082,版,kanji
4083,視,kanji
4084,監視,word
4085,国連はその国の選挙を監視した。,sentence
4086,一日,word
4087,あと1日しかない。,sentence
4088,巴,kanji
4089,肥,kanji
4090,直前,word
4091,試合の直前にはいつもあがっています。,sentence
4092,舍,kanji
4093,捨,kanji
4094,捨てる,word
4095,このお金を彼にあげるくらいなら、捨てたほうがいい。,sentence
4096,舎,kanji
4097,直後,word
4098,用,word
4099,あのさ、特に用はないんだ。ちょっと声が聞きたくなって電話しただけなんだ。忙しいのならもう切るよ。,sentence
4100,述,kanji
4101,妾,kanji
4102,接,kanji
4103,直接,word
4104,こちらで直接やったほうがいい。,sentence
4105,解く,word
4106,あなたはどのようにしてその問題を解いたのですか。,sentence
4107,相互,word
4108,私は靴の紐をほどいた。,sentence
4109,件,word
4110,愛は相互的なものです。,sentence
4111,相談,word
4112,あの件、ありがとうございます。,sentence
4113,卬,kanji
4114,あなたに相談したいことがあるの。,sentence
4115,迎,kanji
4116,迎える,word
4117,あなたが私を迎えにくるまで待ちましょうか。,sentence
4118,知る,word
4119,「彼らの計画については何も知りません」と彼は言った。,sentence
4120,コンサート,word
4121,警察は容疑者の過去を知りたがっていた。,sentence
4122,㫗,kanji
4123,議会が最初に生まれたのはいつだか知っていますか。,sentence
4124,厚,kanji
4125,あとどれくらいでコンサートは始まるのですか。,sentence
4126,石油,word
4127,この国の石油は不足していない。,sentence
4128,敫,kanji
4129,激,kanji
4130,激しい,word
4131,ここは交通が激しい。,sentence
4132,確か,word
4133,「トムって、親切だ」って言ってたけど、確かにそうだね。,sentence
4134,白い,word
4135,金の価格が上昇するのは確かである。,sentence
4136,確保,word
4137,この犬は白いです。,sentence
4138,プレゼント,word
4139,私はあなたに仕事を確保できる。,sentence
4140,確実,word
4141,あなたが私のプレゼントを気にいってくれてうれしい。,sentence
4142,禺,kanji
4143,あなたが去る前には火を確実に消しなさい。,sentence
4144,偶,kanji
4145,偶然,word
4146,あなたは彼の名前を偶然知っていませんか。,sentence
4147,社員,word
4148,社員の半分が休暇を１日取った。,sentence
4149,黙,kanji
4150,黙る,word
4151,「みんな黙っていなさい」と彼は言った。,sentence
4152,祖,kanji
4153,禁,kanji
4154,禁止,word
4155,すみません、禁止されています。,sentence
4156,漸,kanji
4157,漸と,word
4158,「うちの赤ちゃんの名前、やっと決めたの」「当ててみるね。トムでしょ！」「どうして分かったの？」,sentence
4159,迷,kanji
4160,祉,kanji
4161,福祉,word
4162,公共の福祉のために働く。,sentence
4163,過ぎ,word
4164,あいつは彼女のことをしゃべりすぎなんだよ。,sentence
4165,退,kanji
4166,科学,word
4167,彼が科学の専門家でない人たちのために本を書く決心をしたのは、アメリカでの会議の後だった。,sentence
4168,屡,kanji
4169,屡々,word
4170,あなたが歌うのがしばしば聞こえる。,sentence
4171,屰,kanji
4172,逆,kanji
4173,秘書,word
4174,あなたが新しい秘書の方ですね。,sentence
4175,荷物,word
4176,「荷物持とうか？」「いいよ、大丈夫。ありがとう」,sentence
4177,移,kanji
4178,移植,word
4179,母は庭へ花を移植した。,sentence
4180,とく,word
4181,「知らんがな」言っとけばよろし。,sentence
4182,競争,word
